"","shotID","arenaAdjustedShotDistance","arenaAdjustedXCord","arenaAdjustedXCordABS","arenaAdjustedYCord","arenaAdjustedYCordAbs","averageRestDifference","awayEmptyNet","awayPenalty1Length","awayPenalty1TimeLeft","awaySkatersOnIce","awayTeamCode","awayTeamGoals","defendingTeamAverageTimeOnIce","defendingTeamAverageTimeOnIceOfDefencemen","defendingTeamAverageTimeOnIceOfDefencemenSinceFaceoff","defendingTeamAverageTimeOnIceOfForwards","defendingTeamAverageTimeOnIceOfForwardsSinceFaceoff","defendingTeamAverageTimeOnIceSinceFaceoff","defendingTeamDefencemenOnIce","defendingTeamForwardsOnIce","defendingTeamMaxTimeOnIce","defendingTeamMaxTimeOnIceOfDefencemen","defendingTeamMaxTimeOnIceOfDefencemenSinceFaceoff","defendingTeamMaxTimeOnIceOfForwards","defendingTeamMaxTimeOnIceOfForwardsSinceFaceoff","defendingTeamMaxTimeOnIceSinceFaceoff","defendingTeamMinTimeOnIce","defendingTeamMinTimeOnIceOfDefencemen","defendingTeamMinTimeOnIceOfDefencemenSinceFaceoff","defendingTeamMinTimeOnIceOfForwards","defendingTeamMinTimeOnIceOfForwardsSinceFaceoff","defendingTeamMinTimeOnIceSinceFaceoff","distanceFromLastEvent","event","game_id","goal","goalieIdForShot","goalieNameForShot","homeEmptyNet","homePenalty1Length","homePenalty1TimeLeft","homeSkatersOnIce","homeTeamCode","homeTeamGoals","homeTeamWon","id","isHomeTeam","isPlayoffGame","lastEventCategory","lastEventShotAngle","lastEventShotDistance","lastEventTeam","lastEventxCord","lastEventxCord_adjusted","lastEventyCord","lastEventyCord_adjusted","location","offWing","period","playerNumThatDidEvent","playerNumThatDidLastEvent","playerPositionThatDidEvent","season","shooterLeftRight","shooterName","shooterPlayerId","shooterTimeOnIce","shooterTimeOnIceSinceFaceoff","shootingTeamAverageTimeOnIce","shootingTeamAverageTimeOnIceOfDefencemen","shootingTeamAverageTimeOnIceOfDefencemenSinceFaceoff","shootingTeamAverageTimeOnIceOfForwards","shootingTeamAverageTimeOnIceOfForwardsSinceFaceoff","shootingTeamAverageTimeOnIceSinceFaceoff","shootingTeamDefencemenOnIce","shootingTeamForwardsOnIce","shootingTeamMaxTimeOnIce","shootingTeamMaxTimeOnIceOfDefencemen","shootingTeamMaxTimeOnIceOfDefencemenSinceFaceoff","shootingTeamMaxTimeOnIceOfForwards","shootingTeamMaxTimeOnIceOfForwardsSinceFaceoff","shootingTeamMaxTimeOnIceSinceFaceoff","shootingTeamMinTimeOnIce","shootingTeamMinTimeOnIceOfDefencemen","shootingTeamMinTimeOnIceOfDefencemenSinceFaceoff","shootingTeamMinTimeOnIceOfForwards","shootingTeamMinTimeOnIceOfForwardsSinceFaceoff","shootingTeamMinTimeOnIceSinceFaceoff","shotAngle","shotAngleAdjusted","shotAnglePlusRebound","shotAnglePlusReboundSpeed","shotAngleReboundRoyalRoad","shotDistance","shotGeneratedRebound","shotGoalieFroze","shotOnEmptyNet","shotPlayContinuedInZone","shotPlayContinuedOutsideZone","shotPlayStopped","shotRebound","shotRush","shotType","shotWasOnGoal","speedFromLastEvent","team","teamCode","time","timeDifferenceSinceChange","timeSinceFaceoff","timeSinceLastEvent","timeUntilNextEvent","xCord","xCordAdjusted","xFroze","xGoal","xPlayContinuedInZone","xPlayContinuedOutsideZone","xPlayStopped","xRebound","xShotWasOnGoal","yCord","yCordAdjusted"
"1130",11517,56,-40,40,26,26,13.2,0,0,0,5,"VAN",1,23,23,23,23,23,23,2,3,23,23,23,23,23,23,23,23,23,23,23,23,53.3385414124,"SHOT",20155,0,8474596,"Jake Allen",0,0,0,5,"MTL",2,1,130,0,0,"GIVE",0,0,"HOME",-11,11,-19,19,"HOMEZONE",0,2,57,0,"D",2020,"R","Tyler Myers",8474574,42,42,36.2,42,42,32.3333333333,32.3333333333,36.2,2,3,42,42,42,42,42,42,13,42,42,13,13,13,-27.8972710309,27.8972710309,0,0,0,57.706152185,0,0,0,0,1,0,0,0,"SLAP",1,1.08854166148,"AWAY","VAN",1545,-10,85,49,7,-38,38,0.158861,0.0145996,0.379345,0.390602,0.020788,0.0358046,0.669083,27,-27
"1131",11518,15,74,74,0,0,-9,0,0,0,5,"VAN",1,32.2,56,56,16.3333333333,16.3333333333,32.2,2,3,56,56,56,27,27,56,11,56,56,11,11,11,35.902646142,"SHOT",20155,0,8477967,"Thatcher Demko",0,0,0,5,"MTL",2,1,133,1,0,"GIVE",0,0,"AWAY",66,66,35,35,"AWAYZONE",0,2,11,0,"R",2020,"R","Brendan Gallagher",8475848,37,37,23.2,2.5,2.5,37,37,23.2,2,3,37,4,4,37,37,37,1,1,1,37,37,1,0,0,0,0,0,15,0,1,0,0,0,0,0,0,"WRIST",1,35.902646142,"HOME","MTL",1559,-10,99,1,1,74,74,0.184529,0.186464,0.286424,0.205229,0.0222982,0.115055,0.906903,0,0
"1132",11519,39,76,76,-37,37,0,0,0,0,5,"VAN",1,13.4,15.5,12,12,12,12,2,3,17,17,12,12,12,12,12,14,12,12,12,12,60.2992537267,"SHOT",20155,0,8474596,"Jake Allen",0,0,0,5,"MTL",2,1,136,0,0,"FAC",0,0,"AWAY",69,69,22,22,"AWAYZONE",1,2,64,0,"C",2020,"L","Tyler Motte",8477353,12,12,12,12,12,12,12,12,2,3,12,12,12,12,12,12,12,12,12,12,12,12,-69.7751405688,69.7751405688,0,0,0,40.4969134626,0,0,0,0,1,0,0,0,"WRIST",1,5.02493781056,"AWAY","VAN",1572,0,12,12,8,75,75,0.159759,0.00994588,0.481384,0.293196,0.0176701,0.0380457,0.726359,-38,-38
"1133",11520,30,86,86,30,30,0,0,0,0,5,"VAN",1,27,27,27,27,27,27,2,3,27,27,27,27,27,27,27,27,27,27,27,27,187.320580823,"SHOT",20155,0,8477967,"Thatcher Demko",0,0,0,5,"MTL",2,1,138,1,0,"HIT",0,0,"AWAY",-97,-97,-9,-9,"AWAYZONE",0,2,15,0,"C",2020,"L","Jesperi Kotkaniemi",8480829,27,27,28.4,30.5,27,27,27,27,2,3,32,32,27,27,27,27,27,29,27,27,27,27,84.4724598483,84.4724598483,0,0,0,31.1448230048,0,1,0,0,0,0,0,0,"SNAP",1,26.7600829748,"HOME","MTL",1587,0,27,7,1,86,86,0.161064,0.0238875,0.384581,0.353123,0.0258126,0.0515324,0.77215,31,31
"1134",11521,15,-74,74,3,3,0,0,0,0,5,"VAN",1,29,29,29,29,29,29,2,3,29,29,29,29,29,29,29,29,29,29,29,29,39.0512483795,"SHOT",20155,0,8474596,"Jake Allen",0,0,0,5,"MTL",2,1,143,0,0,"GIVE",0,0,"HOME",-64,64,41,-41,"HOMEZONE",1,2,53,0,"C",2020,"L","Bo Horvat",8477500,29,29,40.2,57,29,29,29,29,2,3,57,57,29,29,29,29,29,57,29,29,29,29,-10.6196552762,10.6196552762,0,0,0,16.2788205961,0,0,0,0,1,0,0,0,"WRIST",1,3.55011348905,"AWAY","VAN",1617,0,29,11,8,-73,73,0.0912857,0.108148,0.43101,0.259784,0.0163492,0.0934244,0.81173,3,-3
"1135",11522,43,-59,59,30,30,-6.6,0,0,0,5,"VAN",1,37,37,37,37,37,37,2,3,37,37,37,37,37,37,37,37,37,37,37,37,31.7647603485,"SHOT",20155,0,8474596,"Jake Allen",0,0,0,5,"MTL",2,1,144,0,0,"SHOT",-10.6196552762,16.2788205961,"AWAY",-73,73,3,-3,"HOMEZONE",1,2,70,53,"L",2020,"L","Tanner Pearson",8476871,4,4,41.6,65,37,26,26,30.4,2,3,65,65,37,37,37,37,4,65,37,4,4,4,-45,45,34.3803447238,4.29754309048,0,43.8406204336,0,0,0,0,1,0,0,0,"WRIST",1,3.97059504357,"AWAY","VAN",1625,-33,37,8,21,-58,58,0.210909,0.0157449,0.391448,0.326954,0.0214927,0.033451,0.727953,31,-31
"1136",11523,59,-38,38,-30,30,0,0,0,0,5,"VAN",1,12,12,12,12,12,12,2,2,12,12,12,12,12,12,12,12,12,12,12,12,62.4339651152,"SHOT",20155,0,8474596,"Jake Allen",0,120,108,4,"MTL",2,1,148,0,0,"FAC",0,0,"AWAY",-69,69,22,-22,"HOMEZONE",1,2,57,0,"D",2020,"R","Tyler Myers",8474574,12,12,17.6,12,12,21.3333333333,12,12,2,3,40,12,12,40,12,12,12,12,12,12,12,12,30.3236068625,30.3236068625,0,0,0,61.400325732,0,0,0,0,1,0,0,0,"SLAP",1,5.20283042626,"AWAY","VAN",1661,0,12,12,28,-36,36,0.134568,0.00481657,0.523355,0.255478,0.018216,0.0635658,0.678881,-31,31
"1137",11524,25,68,68,-13,13,0,0,120,76,4,"VAN",1,54.75,65.5,44,44,44,44,2,2,87,87,44,44,44,44,44,44,44,44,44,44,36.0555127546,"SHOT",20155,0,8477967,"Thatcher Demko",0,120,33,4,"MTL",2,1,152,1,0,"FAC",0,0,"AWAY",69,69,22,22,"AWAYZONE",0,2,73,0,"C",2020,"R","Tyler Toffoli",8475726,44,44,44,44,44,44,44,44,2,2,44,44,44,44,44,44,44,44,44,44,44,44,-32.4711922908,32.4711922908,0,0,0,26.0768096208,0,0,0,1,0,0,0,0,"WRIST",1,0.819443471696,"HOME","MTL",1736,0,44,44,8,67,67,0.108403,0.0699006,0.387896,0.369032,0.0186342,0.0461351,0.693941,-14,-14
"1138",11525,61,35,35,29,29,0,0,120,68,4,"VAN",1,62.75,73.5,52,52,52,52,2,2,95,95,52,52,52,52,52,52,52,52,52,52,55,"SHOT",20155,0,8477967,"Thatcher Demko",0,120,25,4,"MTL",2,1,153,1,0,"SHOT",-32.4711922908,26.0768096208,"HOME",67,67,-14,-14,"AWAYZONE",0,2,8,73,"D",2020,"L","Ben Chiarot",8475279,52,52,52,52,52,52,52,52,2,2,52,52,52,52,52,52,52,52,52,52,52,52,28.610459666,28.610459666,61.0816519568,7.6352064946,1,62.6498204307,0,0,0,0,1,0,0,0,"WRIST",1,6.875,"HOME","MTL",1744,0,52,8,12,34,34,0.151548,0.0110332,0.407034,0.371601,0.0187483,0.0400353,0.643358,30,30
"1139",11526,15,-76,76,-7,7,-24.2,0,0,0,5,"VAN",1,38.2,47,47,32.3333333333,31.6666666667,37.8,2,3,74,72,72,74,72,72,6,22,22,6,6,6,14.5602197786,"SHOT",20155,0,8474596,"Jake Allen",0,0,0,5,"MTL",2,1,157,0,0,"BLOCK",0,0,"AWAY",-80,80,7,-7,"HOMEZONE",0,2,70,0,"L",2020,"L","Tanner Pearson",8476871,16,16,13.6,23,23,7.33333333333,7.33333333333,13.6,2,3,23,23,23,16,16,23,3,23,23,3,3,3,28.300755766,28.300755766,0,0,0,14.7648230602,0,0,0,0,1,0,0,0,"WRIST",1,0.260003924617,"AWAY","VAN",1828,-3,72,56,23,-76,76,0.11113,0.101968,0.415639,0.274942,0.0195398,0.0767813,0.785945,-7,7
"1140",11527,28,71,71,21,21,-11,0,0,0,5,"VAN",1,36.6,46,46,30.3333333333,30.3333333333,36.6,2,3,46,46,46,39,39,46,26,46,46,26,26,26,148.852275764,"SHOT",20155,0,8477967,"Thatcher Demko",0,0,0,5,"MTL",2,1,158,1,0,"SHOT",0,0,"AWAY",-76,-76,-7,-7,"AWAYZONE",1,2,11,70,"R",2020,"R","Brendan Gallagher",8475848,40,40,25.6,26,26,25.3333333333,25.3333333333,25.6,2,3,45,45,45,40,40,45,7,7,7,7,7,7,49.1849161251,49.1849161251,0,0,0,29.0688837075,0,1,0,0,0,0,0,0,"WRIST",1,6.47183807668,"HOME","MTL",1851,-19,95,23,1,70,70,0.143366,0.0404828,0.420556,0.326629,0.0245036,0.0444624,0.732082,22,22
"1141",11528,44,-49,49,19,19,0,0,0,0,5,"VAN",1,29.8,14,14,40.3333333333,14,14,2,3,55,14,14,55,14,14,14,14,14,22,14,14,58.7281874401,"SHOT",20155,0,8474596,"Jake Allen",0,0,0,5,"MTL",2,1,163,0,0,"TAKE",0,0,"AWAY",-8,8,-24,24,"HOMEZONE",0,2,6,0,"R",2020,"R","Brock Boeser",8478444,14,14,14,14,14,14,14,14,2,3,14,14,14,14,14,14,14,14,14,14,14,14,-24.8636965718,24.8636965718,0,0,0,45.1884941108,0,1,0,0,0,0,0,0,"WRIST",1,58.7281874401,"AWAY","VAN",1866,0,14,1,1,-48,48,0.266759,0.0258234,0.38268,0.27517,0.0180737,0.0314929,0.775136,19,-19
"1142",11529,20,72,72,-10,10,0,0,0,0,5,"VAN",1,9.2,10,6,8.66666666667,6,6,2,3,14,14,6,14,6,6,6,6,6,6,6,6,12.1655250606,"GOAL",20155,1,8477967,"Thatcher Demko",0,0,0,5,"MTL",2,1,175,1,0,"FAC",0,0,"HOME",69,69,-22,-22,"AWAYZONE",0,2,73,0,"C",2020,"R","Tyler Toffoli",8475726,6,6,11.2,6,6,14.6666666667,6,6,2,3,19,6,6,19,6,6,6,6,6,6,6,6,-29.0546040991,29.0546040991,0,0,0,20.591260282,0,0,0,0,0,0,0,0,"TIP",1,2.0275875101,"HOME","MTL",1949,0,6,6,0,71,71,0.0852486,0.0464879,0.492173,0.307586,0.0240824,0.0444222,0.400036,-10,-10
"1143",11530,39,-81,81,38,38,-0.6,0,0,0,5,"VAN",1,48.2,43,37,51.6666666667,37,37,2,3,56,43,37,56,37,37,43,43,37,43,37,37,33.7342555869,"SHOT",20155,0,8474596,"Jake Allen",0,0,0,5,"MTL",3,1,178,0,0,"BLOCK",0,0,"AWAY",-74,74,6,-6,"HOMEZONE",1,2,70,0,"L",2020,"L","Tanner Pearson",8476871,43,37,40.4,36,36,43.3333333333,36.6666666667,36.4,2,3,51,36,36,51,37,37,36,36,36,36,36,36,-78.4078245897,78.4078245897,0,0,0,39.8120584748,0,0,0,1,0,0,0,0,"WRIST",1,16.8671277934,"AWAY","VAN",1986,-1,37,2,1,-81,81,0.284261,0.0283241,0.350644,0.258668,0.0331687,0.0449349,0.781696,39,-39
"1144",11531,13,-76,76,0,0,0,0,0,0,5,"VAN",1,8.6,12.5,6,6,6,6,2,3,19,19,6,6,6,6,6,6,6,6,6,6,23.0867927612,"SHOT",20155,0,8474596,"Jake Allen",0,0,0,5,"MTL",3,1,183,0,0,"FAC",0,0,"AWAY",-69,69,-22,22,"HOMEZONE",0,2,9,0,"C",2020,"L","J.T. Miller",8476468,20,6,15.8,13,6,17.6666666667,6,6,2,3,20,13,6,20,6,6,13,13,6,13,6,6,0,0,0,0,0,13,0,1,0,0,0,0,0,0,"TIP",1,3.84779879354,"AWAY","VAN",2015,0,6,6,1,-76,76,0.107041,0.104479,0.456577,0.248084,0.0269058,0.0569138,0.585496,0,0
"1145",11532,54,-40,40,23,23,0,0,0,0,5,"VAN",1,14,14,14,14,14,14,2,3,14,14,14,14,14,14,14,14,14,14,14,14,18.1107702763,"SHOT",20155,0,8474596,"Jake Allen",0,0,0,5,"MTL",3,1,188,0,0,"FAC",0,0,"HOME",-20,20,22,-22,"HOMEZONE",0,2,20,0,"C",2020,"R","Brandon Sutter",8474091,14,14,14,14,14,14,14,14,2,3,14,14,14,14,14,14,14,14,14,14,14,14,-25.2011236455,25.2011236455,0,0,0,56.3648826842,0,0,0,0,1,0,0,0,"WRIST",1,1.29362644831,"AWAY","VAN",2044,0,14,14,5,-38,38,0.200911,0.00942731,0.440553,0.294753,0.0200428,0.0343134,0.676838,24,-24
"1146",11533,30,68,68,-21,21,0,0,0,0,5,"VAN",1,19,19,19,19,19,19,2,3,19,19,19,19,19,19,19,19,19,19,19,19,114.63420083,"SHOT",20155,0,8477967,"Thatcher Demko",0,0,0,5,"MTL",3,1,189,1,0,"SHOT",0,0,"AWAY",-38,-38,24,24,"AWAYZONE",1,2,24,20,"L",2020,"L","Phillip Danault",8476479,19,19,19,19,19,19,19,19,2,3,19,19,19,19,19,19,19,19,19,19,19,19,-45,45,0,0,0,31.1126983722,0,1,0,0,0,0,0,0,"BACK",1,22.9268401661,"HOME","MTL",2049,0,19,5,1,67,67,0.227117,0.023543,0.38268,0.306688,0.0229315,0.03704,0.748182,-22,-22
"1147",11534,42,54,54,23,23,-2.4,0,0,0,5,"VAN",1,30,42,22,22,22,22,2,3,42,42,22,22,22,22,22,42,22,22,22,22,47.759815745,"SHOT",20155,0,8477967,"Thatcher Demko",0,0,0,5,"MTL",3,1,192,1,0,"FAC",0,0,"HOME",69,69,-22,-22,"AWAYZONE",0,2,90,0,"L",2020,"L","Tomas Tatar",8475193,42,22,27.6,22,22,31.3333333333,18,19.6,2,3,42,22,22,42,22,22,10,22,22,10,10,10,32.5740571346,32.5740571346,0,0,0,42.7200187266,0,1,0,0,0,0,0,0,"WRIST",1,2.17090071568,"HOME","MTL",2072,-12,22,22,1,53,53,0.205171,0.0185682,0.424866,0.296305,0.0210926,0.0339973,0.705646,23,23
"1148",11535,16,74,74,6,6,0,0,0,0,5,"VAN",1,8,8,8,8,8,8,2,3,8,8,8,8,8,8,8,8,8,8,8,8,33.2415402772,"SHOT",20155,0,8477967,"Thatcher Demko",0,0,0,5,"MTL",3,1,196,1,0,"GIVE",0,0,"AWAY",77,77,39,39,"AWAYZONE",0,2,62,0,"L",2020,"L","Artturi Lehkonen",8477476,8,8,10.2,8,8,11.6666666667,8,8,2,3,19,8,8,19,8,8,8,8,8,8,8,8,20.5560452196,20.5560452196,0,0,0,17.0880074906,0,0,0,1,0,0,0,0,"WRIST",1,16.6207701386,"HOME","MTL",2081,0,8,2,7,73,73,0.150497,0.24784,0.304962,0.195894,0.0196252,0.0811816,0.845805,6,6
"1149",11536,60,36,36,27,27,0,0,0,0,5,"VAN",1,15,15,15,15,15,15,2,3,15,15,15,15,15,15,15,15,15,15,15,15,44.7772263545,"MISS",20155,0,8477967,"Thatcher Demko",0,0,0,5,"MTL",3,1,197,1,0,"SHOT",20.5560452196,17.0880074906,"HOME",73,73,6,6,"AWAYZONE",0,2,77,62,"D",2020,"L","Brett Kulak",8476967,15,15,17.2,15,15,18.6666666667,15,15,2,3,26,15,15,26,15,15,15,15,15,15,15,15,26.9802307182,26.9802307182,6.42418549864,0.91774078552,0,61.7170964968,0,0,0,0,0,1,0,0,"SLAP",0,6.39674662207,"HOME","MTL",2088,0,15,7,1,34,34,0.128528,0.0111411,0.48672,0.31235,0.0193037,0.0419564,0.6004,28,28
"1150",11537,17,73,73,6,6,11,0,0,0,5,"VAN",1,14.8,14,14,15.3333333333,15.3333333333,14.8,2,3,18,14,14,18,18,18,14,14,14,14,14,14,171.417618698,"MISS",20155,0,8477967,"Thatcher Demko",0,0,0,5,"MTL",3,1,203,1,0,"HIT",0,0,"AWAY",-98,-98,-15,-15,"AWAYZONE",1,2,73,0,"C",2020,"R","Tyler Toffoli",8475726,18,18,25.8,37.5,37.5,18,18,25.8,2,3,57,57,57,18,18,57,18,18,18,18,18,18,22.380135052,22.380135052,0,0,0,18.3847763109,1,0,0,0,0,0,0,0,"BACK",0,14.2848015581,"HOME","MTL",2146,4,57,12,1,72,72,0.108742,0.0827983,0.437322,0.311227,0.0159563,0.0439546,0.7517,7,7
"1151",11538,11,78,78,-1,1,11,0,0,0,5,"VAN",1,15.8,15,15,16.3333333333,16.3333333333,15.8,2,3,19,15,15,19,19,19,15,15,15,15,15,15,10.6301458127,"GOAL",20155,1,8477967,"Thatcher Demko",0,0,0,5,"MTL",3,1,204,1,0,"MISS",22.380135052,18.3847763109,"HOME",72,72,7,7,"AWAYZONE",0,2,73,73,"C",2020,"R","Tyler Toffoli",8475726,19,19,26.8,38.5,38.5,19,19,26.8,2,3,58,58,58,19,19,58,19,19,19,19,19,19,-5.7105931375,5.7105931375,28.0907281895,28.0907281895,1,10.0498756211,0,0,0,0,0,0,1,0,"BACK",1,10.6301458127,"HOME","MTL",2147,4,58,1,0,79,79,0.279041,0.2551,0.188025,0.129356,0.0496365,0.0988418,0.922738,-1,-1
"1152",11539,60,39,39,-33,33,-12.2,0,0,0,5,"VAN",1,40.2,56.5,49,29.3333333333,29.3333333333,37.2,2,3,79,79,64,34,34,64,27,34,34,27,27,27,22.5610283454,"MISS",20155,0,8477967,"Thatcher Demko",0,0,0,5,"MTL",4,1,208,1,0,"TAKE",0,0,"HOME",15,15,-39,-39,"AWAYZONE",0,2,26,0,"D",2020,"R","Jeff Petry",8473507,25,25,25,25,25,25,25,25,2,3,25,25,25,25,25,25,25,25,25,25,25,25,-33.1785116594,33.1785116594,0,0,0,62.128898268,0,0,0,1,0,0,0,0,"SNAP",0,1.88008569545,"HOME","MTL",2211,-2,64,12,8,37,37,0.204546,0.0130903,0.430369,0.294435,0.0229068,0.0346527,0.683729,-34,-34
"1153",11540,12,-77,77,2,2,-15.4,0,0,0,5,"VAN",1,50.6,83,83,29,29,50.6,2,3,83,83,83,45,45,83,19,83,83,19,19,19,33.1209903234,"MISS",20155,0,8474596,"Jake Allen",0,0,0,5,"MTL",4,1,211,0,0,"GIVE",0,0,"HOME",-93,93,31,-31,"HOMEZONE",1,2,9,0,"C",2020,"L","J.T. Miller",8476468,32,32,35.2,40,40,32,32,35.2,2,3,40,40,40,40,40,40,24,40,40,24,24,24,-9.46232220803,9.46232220803,0,0,0,12.1655250606,0,0,0,0,1,0,0,0,"TIP",0,5.52016505389,"AWAY","VAN",2269,5,122,6,18,-77,77,0.0953017,0.115067,0.42827,0.277743,0.0257884,0.0578292,0.601361,2,-2
"1154",11541,34,-62,62,21,21,0,0,0,0,5,"VAN",1,5,5,5,5,5,5,2,2,5,5,5,5,5,5,5,5,5,5,5,5,45.8911756223,"SHOT",20155,0,8474596,"Jake Allen",0,120,115,4,"MTL",4,1,218,0,0,"FAC",0,0,"HOME",-69,69,-22,22,"HOMEZONE",1,2,40,0,"C",2020,"L","Elias Pettersson",8480012,23,5,9.2,8,5,9.5,5,5,1,4,23,8,5,23,5,5,5,8,5,5,5,5,-38.4180553448,38.4180553448,0,0,0,37.0135110466,0,0,0,1,0,0,0,0,"WRIST",1,9.17823512447,"AWAY","VAN",2348,0,5,5,2,-60,60,0.248026,0.0182856,0.447081,0.209128,0.0251001,0.0523789,0.763888,23,-23
"1155",11542,20,-69,69,1,1,0,0,0,0,5,"VAN",1,20.5,24,17,17,17,17,2,2,24,24,17,17,17,17,17,24,17,17,17,17,21,"SHOT",20155,0,8474596,"Jake Allen",0,120,96,4,"MTL",4,1,221,0,0,"FAC",0,0,"AWAY",-69,69,22,-22,"HOMEZONE",1,2,53,0,"C",2020,"L","Bo Horvat",8477500,24,17,28.2,27,17,28.5,17,17,1,4,42,27,17,42,17,17,24,27,17,24,17,17,-2.86240522611,2.86240522611,0,0,0,20.0249843945,0,1,0,0,0,0,0,0,"TIP",1,1.23529411765,"AWAY","VAN",2367,0,17,17,1,-69,69,0.088779,0.0106729,0.551302,0.255599,0.032629,0.0610187,0.429303,1,-1
"1156",11543,54,-36,36,-10,10,0,0,0,0,5,"VAN",1,35,26,26,44,26,26,2,2,44,26,26,44,26,26,26,26,26,44,26,26,29.2745623366,"SHOT",20155,0,8474596,"Jake Allen",0,120,69,4,"MTL",4,1,225,0,0,"GIVE",0,0,"HOME",-30,30,-39,39,"HOMEZONE",0,2,43,0,"D",2020,"L","Quinn Hughes",8480800,54,26,55.2,54,26,55.5,26,26,1,4,69,54,26,69,26,26,51,54,26,51,26,26,10.3048464688,10.3048464688,0,0,0,55.9016994375,0,1,0,0,0,0,0,0,"SNAP",1,3.25272914851,"AWAY","VAN",2394,0,26,9,1,-34,34,0.166989,0.00501294,0.514824,0.235709,0.0160954,0.0613693,0.654281,-10,10
"1157",11544,50,48,48,29,29,0,0,0,0,5,"VAN",1,14,14,14,14,14,14,2,2,14,14,14,14,14,14,14,14,14,14,14,14,55.7584074378,"MISS",20155,0,8474596,"Jake Allen",0,120,49,4,"MTL",4,1,231,0,0,"FAC",0,0,"AWAY",0,0,0,0,"HOMEZONE",0,3,9,0,"C",2020,"L","J.T. Miller",8476468,14,14,14,14,14,14,14,14,1,4,14,14,14,14,14,14,14,14,14,14,14,14,35.537677792,35.537677792,0,0,0,51.6139516023,0,0,0,1,0,0,0,0,"WRIST",0,3.98274338841,"AWAY","VAN",2414,0,14,14,5,47,47,0.21717,0.00251603,0.477544,0.239842,0.0207512,0.042177,0.735872,30,30
"1158",11545,27,69,69,-19,19,13.5,0,0,0,5,"VAN",1,39.5,53,53,26,26,39.5,2,2,53,53,53,26,26,53,26,53,53,26,26,26,40.8166632639,"GOAL",20155,1,8474596,"Jake Allen",0,0,0,4,"MTL",4,1,233,0,0,"GIVE",0,0,"HOME",34,34,-40,-40,"HOMEZONE",1,3,40,0,"C",2020,"L","Elias Pettersson",8480012,53,53,53,53,53,53,53,53,1,4,53,53,53,53,53,53,53,53,53,53,53,53,-43.5311992856,43.5311992856,0,0,0,27.5862284483,0,0,0,0,0,0,0,0,"WRIST",1,1.200490096,"AWAY","VAN",2453,27,53,34,0,69,69,0.07031,0.502591,0.222674,0.148651,0.0179389,0.0378358,0.828658,-19,-19
"1159",11546,25,64,64,4,4,0,0,0,0,5,"VAN",2,18,18,18,18,18,18,2,3,18,18,18,18,18,18,18,18,18,18,18,18,64.1248781675,"MISS",20155,0,8474596,"Jake Allen",0,0,0,5,"MTL",4,1,235,0,0,"FAC",0,0,"AWAY",0,0,0,0,"HOMEZONE",0,3,26,0,"L",2020,"L","Antoine Roussel",8474849,18,18,18,18,18,18,18,18,2,3,18,18,18,18,18,18,18,18,18,18,18,18,9.09027692082,9.09027692082,0,0,0,25.3179778023,0,0,0,0,1,0,0,0,"TIP",0,3.56249323153,"AWAY","VAN",2471,0,18,18,26,64,64,0.0977856,0.0685514,0.442985,0.321007,0.0305265,0.0391451,0.435602,4,4
"1160",11547,37,59,59,-22,22,7.8,0,0,0,5,"VAN",2,23.4,25,25,22.3333333333,22.3333333333,23.4,2,3,25,25,25,25,25,25,17,25,25,17,17,17,140.431477953,"SHOT",20155,0,8474596,"Jake Allen",0,0,0,5,"MTL",4,1,239,0,0,"GIVE",0,0,"AWAY",-68,-68,41,41,"HOMEZONE",1,3,36,0,"L",2020,"L","Nils Hoglander",8481535,37,37,31.2,22.5,22.5,37,37,31.2,2,3,37,28,28,37,37,37,17,17,17,37,37,17,-35.7066914006,35.7066914006,0,0,0,39.4081209905,0,0,0,1,0,0,0,0,"WRIST",1,23.4052463255,"AWAY","VAN",2522,0,69,6,2,57,57,0.230515,0.0413316,0.333285,0.33517,0.0259106,0.0337874,0.786296,-23,-23
"1161",11548,47,60,60,-37,37,13,0,0,0,5,"VAN",2,14,14,14,14,14,14,2,3,14,14,14,14,14,14,14,14,14,14,14,14,8.24621125124,"SHOT",20155,0,8474596,"Jake Allen",0,0,0,5,"MTL",4,1,243,0,0,"GIVE",0,0,"HOME",68,68,-40,-40,"HOMEZONE",0,3,71,0,"C",2020,"R","Zack MacEwen",8479772,11,11,27,46,46,14.3333333333,14.3333333333,27,2,3,46,46,46,21,21,46,11,46,46,11,11,11,-52.6506509554,52.6506509554,0,0,0,47.8016736109,0,0,0,0,1,0,0,0,"WRIST",1,8.24621125124,"AWAY","VAN",2570,-3,46,1,10,60,60,0.275916,0.0163878,0.339401,0.314238,0.0266149,0.027442,0.756426,-38,-38
